71366,-0.00488,1.133007,-0.00437,0.021642,1.256092,1.25421916684.04.0824651.656866
71466,-0.01343,1.134017,-0.01452,0.024865,1.226394,1.21827416738.04.0831531.655606
71566,-0.00216,1.121841,-0.00100,0.020124,1.102051,1.10454616780.04.0829961.653590
71666,-0.00353,1.093390,-0.00399,0.022793,1.223324,1.22167216814.04.0803111.650795
71766,-0.02040,1.096010,-0.02460,0.030327,1.399687,1.38410816855.04.0771291.648787
71866,-0.00626,1.039074,-0.00935,0.026969,1.258319,1.26145816910.04.0759341.647055
71966,-0.00289,1.057532,-0.00806,0.031479,1.347937,1.34616417005.04.0815251.646926
72066,-0.00449,1.064066,-0.00398,0.020265,1.347600,1.34987717050.04.0789041.644999
72166,-0.01466,1.045136,-0.01687,0.025319,1.362142,1.35885017102.04.0771891.643414
72266,-0.00721,1.046702,-0.01186,0.030226,1.423267,1.41804817162.04.0782831.641322
72366,0.003144,1.044301,0.000492,0.026190,1.528275,1.53276917240.04.0845441.640300
72466,-0.00718,1.050064,-0.01112,0.028886,1.553005,1.54577017269.04.0785011.637213
72566,-0.01027,1.083547,-0.01349,0.028104,1.292722,1.28494117323.04.0782431.635228
72666,0.004165,1.093637,0.001202,0.027800,1.353267,1.35484917373.04.0781761.632984
72766,0.006301,1.107891,0.003610,0.027540,1.398895,1.40231717424.04.0775791.630935
72866,-0.02420,1.078899,-0.02836,0.029910,1.416179,1.39751417501.04.0835101.630647
72966,0.000918,1.057165,-0.00021,0.023402,1.398901,1.40430217544.04.0826181.628193
73066,0.002402,1.080563,-0.00137,0.029157,1.435991,1.43798617578.04.0761551.624503
73166,-0.01253,1.032129,-0.01813,0.031854,1.586305,1.57855017635.04.0781241.623150
73266,-0.00709,1.069646,-0.01059,0.028392,1.308533,1.29735517694.04.0789921.622538
73366,0.008012,1.100565,0.006972,0.024091,1.382696,1.38838117721.04.0732621.619431
73466,-2.83787,1.089834,-0.00452,0.030785,1.586026,1.59015417796.04.0758321.617963
73566,-0.01979,1.105340,-0.02442,0.031363,1.556292,1.54265817854.04.0763931.616135
73666,-0.00621,1.131246,-0.00688,0.023959,1.430393,1.42259617909.04.0769071.614098
73766,-0.01181,1.100702,-0.01329,0.024976,1.456712,1.45309517973.04.0780071.612494
73866,-0.01348,1.120473,-0.01406,0.023564,1.306430,1.29655518020.04.0768881.610490
73966,-0.00996,1.111081,-0.01096,0.024228,1.321810,1.31521918086.04.0799431.609543
74066,0.002365,1.074321,-0.00076,0.027749,1.529532,1.53864318102.04.0717591.605630
74166,0.000863,1.064804,-0.00403,0.031085,1.635230,1.63308818193.04.0786531.604852
74266,-0.00166,1.085524,-0.00469,0.027754,1.624603,1.62218918249.04.0780541.603256
74366,-0.01610,1.068136,-0.01878,0.026725,1.391607,1.37864218331.04.0821931.602907
74466,-0.00680,1.050307,-0.01346,0.034320,1.433110,1.42922518383.04.0810141.601306
74566,-0.00993,1.080787,-0.00998,0.021711,1.174227,1.16973918398.04.0729971.597410
74666,-0.00305,1.085025,-0.00635,0.028311,1.382128,1.37874518470.04.0768031.596580
74766,-0.00852,1.078636,-0.01145,0.027417,1.383212,1.37657818525.04.0780771.595452
74866,0.001533,1.079662,-0.00066,0.025999,1.374645,1.37185218578.04.0775711.593756
74966,-0.00383,1.075750,-0.00454,0.022938,1.304886,1.30018418641.04.0760981.592768
75066,0.003553,1.111990,0.000363,0.028619,1.395506,1.39444518701.04.0763331.591171
75166,-0.00041,1.132806,-0.00218,0.026196,1.438080,1.43913618736.04.0712221.588715
75266,0.001622,1.133714,-0.00239,0.030702,1.555011,1.55611118833.04.0779911.588484
75366,-0.01443,1.134108,-0.01668,0.027176,1.308147,1.29437518892.04.0800341.587285
75466,-0.00378,1.147774,-0.00351,0.022409,1.285378,1.28561018936.04.0791041.585246
75566,-0.00593,1.120975,-0.00753,0.025622,1.539887,1.53606318967.04.0745441.582409
75666,-0.00244,1.092572,-0.00507,0.027116,1.628931,1.62802319017.04.0733881.580786
75766,-0.01005,1.111458,-0.01493,0.032001,1.645868,1.63763719107.04.0797891.580283
75866,-5.81716,1.106665,-0.00494,0.031902,1.497803,1.49352219151.04.0780281.578496
75966,-0.01655,1.081877,-0.01902,0.026574,1.599087,1.58670519199.04.0769711.576850
76066,-0.00211,1.116769,-0.00606,0.030228,1.531486,1.52935019261.04.0749941.574996
76166,-0.02329,1.098077,-0.02672,0.028835,1.466640,1.44969519347.04.0811651.575394
76266,-0.01544,1.058569,-0.01988,0.030039,1.485574,1.47054619392.04.0789481.573814
76366,-0.00688,1.062663,-0.00999,0.027464,1.654462,1.65405119439.04.0745851.571933
76466,-0.00883,1.097095,-0.01112,0.026502,1.512694,1.50608019486.04.0741.570084
76566,-0.00705,1.104222,-0.00945,0.026890,1.582133,1.57654119561.04.0756521.569099
76666,-0.01336,1.103139,-0.01610,0.027533,1.523056,1.51442119603.04.0733171.567387
76766,-0.01280,1.108254,-0.01550,0.027561,1.418621,1.40698519662.04.0753171.565607
76866,-0.00697,1.094997,-0.00713,0.022225,1.442268,1.43627919716.04.0765351.564652
76966,0.000780,1.071815,-0.00191,0.026818,1.437288,1.43894019771.04.0743731.562637
77066,-0.01647,1.095454,-0.02058,0.030114,1.524698,1.50817719844.04.07771.562229
77166,-0.02005,1.071211,-0.02183,0.024974,1.333077,1.31903419910.04.0798221.561484
77266,0.013231,1.068495,0.010548,0.026734,1.481867,1.49046019944.04.0743971.559429
77366,-0.01101,1.080066,-0.01624,0.032061,1.566937,1.55292720031.04.0780101.559382
77466,0.011449,1.101196,0.007227,0.030468,1.518076,1.52713720076.04.0761131.557789
77566,-0.02135,1.071681,-0.02789,0.034528,1.618361,1.59929820150.04.0774091.556905
77666,-0.00616,1.076235,-0.01029,0.029772,1.460057,1.45405820192.04.0762151.554976
77766,0.002271,1.039553,-0.00099,0.027320,1.522537,1.52739820216.04.0696271.551788
77866,-0.02720,1.057529,-0.03009,0.026942,1.615519,1.60099020307.04.0747761.551585
77966,-0.01572,1.052149,-0.01833,0.026264,1.591350,1.58172420373.04.0777871.550711
78066,-0.00254,1.018925,-0.00629,0.027876,1.544516,1.54115220427.04.0781481.549128
78166,-0.01474,1.022776,-0.01855,0.028072,1.586482,1.58013120477.04.0767151.547830
78266,-0.01799,1.042687,-0.02361,0.032108,1.450283,1.43050220539.04.0806291.547397
78366,-0.00182,1.047234,-0.00360,0.024498,1.361133,1.36047320581.04.0780881.545917
78466,0.003020,1.051845,-0.00163,0.030340,1.608084,1.60917320597.04.0710621.542584
78566,-0.00936,1.062524,-0.01302,0.028585,1.551409,1.54445220662.04.0724281.541316
78666,-0.00961,1.029538,-0.01545,0.032275,1.551125,1.54458220742.04.0758851.540866
78766,-0.00075,0.975547,-0.00546,0.028937,1.507860,1.50213120785.04.0727511.538776
78866,-0.00367,1.026134,-0.00498,0.023144,1.386490,1.38423020841.04.0716801.536626
78966,-0.00736,1.067530,-0.01086,0.028350,1.513636,1.51125120927.04.0768771.536152
79066,-0.00984,1.069669,-0.01501,0.031739,1.644545,1.63332120956.04.0723961.533678
79166,0.001471,1.047527,-0.00397,0.031838,1.644326,1.64059521021.04.0731871.532509
79266,-0.00430,1.087084,-0.00746,0.028069,1.589466,1.58230621109.04.0767011.532880
79366,-0.00585,1.064636,-0.01079,0.031164,1.569415,1.56114121195.04.0807121.532856
79466,0.002184,1.076038,-0.00045,0.026805,1.494105,1.49763221195.04.0702221.528915
79566,-0.01223,1.039133,-0.01716,0.030648,1.576871,1.56840321289.04.0751111.528963
79666,0.004918,1.036665,0.001727,0.027113,1.589881,1.59286721340.04.0754981.527295
79766,-0.02086,1.021887,-0.02516,0.029048,1.802982,1.78974421382.04.0726961.525216
79866,-0.00307,0.994130,-0.00759,0.028924,1.670984,1.66832821440.04.0726781.524054
79966,7.136142,1.051261,-0.00695,0.035076,1.664985,1.65493221537.04.0778051.524245
80066,-0.00326,1.100218,-0.00883,0.033142,1.392180,1.38392421584.04.0745621.522380
80166,0.000596,1.055315,-0.00268,0.027667,1.571155,1.58238021631.04.0744451.520731
80266,-0.01269,1.004788,-0.01885,0.032421,1.633081,1.62544021682.04.0734011.519514
80366,-0.01742,1.005626,-0.02283,0.030935,1.560012,1.54401321761.04.0775951.519048
80466,-0.00253,0.946697,-0.00602,0.025913,1.484038,1.48679921788.04.0733271.516648
